ticker,company_name,sector,cik,year,document_type,source,filing_date,accession_number,filing_url,document_url,text_len,theme_categories,theme_counts_json,theme_counts_per_10k_json,tone_positive,tone_negative,tone_net,has_text,analyst_notes,innovation_per_10k,customer_focus_per_10k,employees_culture_per_10k,diversity_inclusion_per_10k,sustainability_environment_per_10k,community_social_impact_per_10k,integrity_ethics_trust_per_10k,health_safety_wellbeing_per_10k,financial_performance_growth_per_10k,total_theme_mentions_per_10k,dominant_theme,event_period
MDT,Medtronic,Healthcare,1613103,2018,DEF 14A proxy statement,SEC EDGAR,2018-08-24,0001308179-18-000261,https://www.sec.gov/Archives/edgar/data/1613103/000130817918000261,https://www.sec.gov/Archives/edgar/data/1613103/000130817918000261/lmdt2018-def14a.htm,258824,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 56, ""customer_focus"": 64, ""employees_culture"": 118, ""diversity_inclusion"": 69, ""sustainability_environment"": 29, ""community_social_impact"": 4, ""integrity_ethics_trust"": 152, ""health_safety_wellbeing"": 129, ""financial_performance_growth"": 982}","{""innovation"": 2.1636, ""customer_focus"": 2.4727, ""employees_culture"": 4.5591, ""diversity_inclusion"": 2.6659, ""sustainability_environment"": 1.1205, ""community_social_impact"": 0.1545, ""integrity_ethics_trust"": 5.8727, ""health_safety_wellbeing"": 4.9841, ""financial_performance_growth"": 37.9408}",67,75,-0.0563,True,"downloaded on attempt 1. Clean text length: 258824. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.1636,2.4727,4.5591,2.6659,1.1205,0.1545,5.8727,4.9841,37.9408,61.9339,financial_performance_growth,pre_2020
MDT,Medtronic,Healthcare,1613103,2019,DEF 14A proxy statement,SEC EDGAR,2019-08-16,0001308179-19-000222,https://www.sec.gov/Archives/edgar/data/1613103/000130817919000222,https://www.sec.gov/Archives/edgar/data/1613103/000130817919000222/lmdt2019_def14a.htm,278156,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 64, ""customer_focus"": 69, ""employees_culture"": 113, ""diversity_inclusion"": 77, ""sustainability_environment"": 28, ""community_social_impact"": 4, ""integrity_ethics_trust"": 152, ""health_safety_wellbeing"": 117, ""financial_performance_growth"": 1021}","{""innovation"": 2.3009, ""customer_focus"": 2.4806, ""employees_culture"": 4.0625, ""diversity_inclusion"": 2.7682, ""sustainability_environment"": 1.0066, ""community_social_impact"": 0.1438, ""integrity_ethics_trust"": 5.4646, ""health_safety_wellbeing"": 4.2063, ""financial_performance_growth"": 36.706}",75,76,-0.0066,True,"downloaded on attempt 1. Clean text length: 278156. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.3009,2.4806,4.0625,2.7682,1.0066,0.1438,5.4646,4.2063,36.706,59.1395,financial_performance_growth,pre_2020
MDT,Medtronic,Healthcare,1613103,2020,DEF 14A proxy statement,SEC EDGAR,2020-08-14,0001193125-20-220558,https://www.sec.gov/Archives/edgar/data/1613103/000119312520220558,https://www.sec.gov/Archives/edgar/data/1613103/000119312520220558/d941945ddef14a.htm,303227,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 87, ""customer_focus"": 69, ""employees_culture"": 127, ""diversity_inclusion"": 92, ""sustainability_environment"": 42, ""community_social_impact"": 8, ""integrity_ethics_trust"": 160, ""health_safety_wellbeing"": 125, ""financial_performance_growth"": 1112}","{""innovation"": 2.8691, ""customer_focus"": 2.2755, ""employees_culture"": 4.1883, ""diversity_inclusion"": 3.034, ""sustainability_environment"": 1.3851, ""community_social_impact"": 0.2638, ""integrity_ethics_trust"": 5.2766, ""health_safety_wellbeing"": 4.1223, ""financial_performance_growth"": 36.6722}",84,77,0.0435,True,"downloaded on attempt 1. Clean text length: 303227. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.8691,2.2755,4.1883,3.034,1.3851,0.2638,5.2766,4.1223,36.6722,60.0869,financial_performance_growth,covid_2020_2021
MDT,Medtronic,Healthcare,1613103,2021,DEF 14A proxy statement,SEC EDGAR,2021-08-27,0001193125-21-259369,https://www.sec.gov/Archives/edgar/data/1613103/000119312521259369,https://www.sec.gov/Archives/edgar/data/1613103/000119312521259369/d220554ddef14a.htm,458363,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 80, ""customer_focus"": 86, ""employees_culture"": 192, ""diversity_inclusion"": 150, ""sustainability_environment"": 50, ""community_social_impact"": 12, ""integrity_ethics_trust"": 184, ""health_safety_wellbeing"": 127, ""financial_performance_growth"": 1434}","{""innovation"": 1.7453, ""customer_focus"": 1.8762, ""employees_culture"": 4.1888, ""diversity_inclusion"": 3.2725, ""sustainability_environment"": 1.0908, ""community_social_impact"": 0.2618, ""integrity_ethics_trust"": 4.0143, ""health_safety_wellbeing"": 2.7707, ""financial_performance_growth"": 31.2852}",112,93,0.0927,True,"downloaded on attempt 1. Clean text length: 458363. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",1.7453,1.8762,4.1888,3.2725,1.0908,0.2618,4.0143,2.7707,31.2852,50.5056,financial_performance_growth,covid_2020_2021
MDT,Medtronic,Healthcare,1613103,2022,DEF 14A proxy statement,SEC EDGAR,2022-08-19,0001193125-22-225369,https://www.sec.gov/Archives/edgar/data/1613103/000119312522225369,https://www.sec.gov/Archives/edgar/data/1613103/000119312522225369/d382106ddef14a.htm,292830,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 116, ""customer_focus"": 91, ""employees_culture"": 126, ""diversity_inclusion"": 123, ""sustainability_environment"": 56, ""community_social_impact"": 10, ""integrity_ethics_trust"": 158, ""health_safety_wellbeing"": 123, ""financial_performance_growth"": 1050}","{""innovation"": 3.9613, ""customer_focus"": 3.1076, ""employees_culture"": 4.3028, ""diversity_inclusion"": 4.2004, ""sustainability_environment"": 1.9124, ""community_social_impact"": 0.3415, ""integrity_ethics_trust"": 5.3956, ""health_safety_wellbeing"": 4.2004, ""financial_performance_growth"": 35.857}",87,83,0.0235,True,"downloaded on attempt 1. Clean text length: 292830. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",3.9613,3.1076,4.3028,4.2004,1.9124,0.3415,5.3956,4.2004,35.857,63.279,financial_performance_growth,post_2021
MDT,Medtronic,Healthcare,1613103,2023,DEF 14A proxy statement,SEC EDGAR,2023-08-11,0001613103-23-000108,https://www.sec.gov/Archives/edgar/data/1613103/000161310323000108,https://www.sec.gov/Archives/edgar/data/1613103/000161310323000108/mdt-20230811.htm,338101,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 114, ""customer_focus"": 95, ""employees_culture"": 223, ""diversity_inclusion"": 109, ""sustainability_environment"": 57, ""community_social_impact"": 10, ""integrity_ethics_trust"": 152, ""health_safety_wellbeing"": 119, ""financial_performance_growth"": 1043}","{""innovation"": 3.3718, ""customer_focus"": 2.8098, ""employees_culture"": 6.5957, ""diversity_inclusion"": 3.2239, ""sustainability_environment"": 1.6859, ""community_social_impact"": 0.2958, ""integrity_ethics_trust"": 4.4957, ""health_safety_wellbeing"": 3.5197, ""financial_performance_growth"": 30.8488}",95,91,0.0215,True,"downloaded on attempt 1. Clean text length: 338101. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",3.3718,2.8098,6.5957,3.2239,1.6859,0.2958,4.4957,3.5197,30.8488,56.8471,financial_performance_growth,post_2021
MDT,Medtronic,Healthcare,1613103,2024,DEF 14A proxy statement,SEC EDGAR,2024-08-09,0001613103-24-000124,https://www.sec.gov/Archives/edgar/data/1613103/000161310324000124,https://www.sec.gov/Archives/edgar/data/1613103/000161310324000124/mdt-20240809.htm,298599,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 123, ""customer_focus"": 94, ""employees_culture"": 133, ""diversity_inclusion"": 108, ""sustainability_environment"": 51, ""community_social_impact"": 10, ""integrity_ethics_trust"": 153, ""health_safety_wellbeing"": 135, ""financial_performance_growth"": 1062}","{""innovation"": 4.1192, ""customer_focus"": 3.148, ""employees_culture"": 4.4541, ""diversity_inclusion"": 3.6169, ""sustainability_environment"": 1.708, ""community_social_impact"": 0.3349, ""integrity_ethics_trust"": 5.1239, ""health_safety_wellbeing"": 4.5211, ""financial_performance_growth"": 35.5661}",97,76,0.1214,True,"downloaded on attempt 1. Clean text length: 298599. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",4.1192,3.148,4.4541,3.6169,1.708,0.3349,5.1239,4.5211,35.5661,62.5922,financial_performance_growth,post_2021
BMY,Bristol-Myers Squibb,Healthcare,14272,2016,DEF 14A proxy statement,SEC EDGAR,2016-03-23,0001047469-16-011495,https://www.sec.gov/Archives/edgar/data/14272/000104746916011495,https://www.sec.gov/Archives/edgar/data/14272/000104746916011495/a2227801zdef14a.htm,309338,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 87, ""customer_focus"": 106, ""employees_culture"": 187, ""diversity_inclusion"": 58, ""sustainability_environment"": 12, ""community_social_impact"": 5, ""integrity_ethics_trust"": 151, ""health_safety_wellbeing"": 42, ""financial_performance_growth"": 997}","{""innovation"": 2.8125, ""customer_focus"": 3.4267, ""employees_culture"": 6.0452, ""diversity_inclusion"": 1.875, ""sustainability_environment"": 0.3879, ""community_social_impact"": 0.1616, ""integrity_ethics_trust"": 4.8814, ""health_safety_wellbeing"": 1.3577, ""financial_performance_growth"": 32.2301}",174,50,0.5536,True,"downloaded on attempt 1. Clean text length: 309338. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.8125,3.4267,6.0452,1.875,0.3879,0.1616,4.8814,1.3577,32.2301,53.1781,financial_performance_growth,pre_2020
BMY,Bristol-Myers Squibb,Healthcare,14272,2017,DEF 14A proxy statement,SEC EDGAR,2017-03-23,0001047469-17-001940,https://www.sec.gov/Archives/edgar/data/14272/000104746917001940,https://www.sec.gov/Archives/edgar/data/14272/000104746917001940/a2231412zdef14a.htm,451230,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 88, ""customer_focus"": 154, ""employees_culture"": 257, ""diversity_inclusion"": 97, ""sustainability_environment"": 11, ""community_social_impact"": 7, ""integrity_ethics_trust"": 193, ""health_safety_wellbeing"": 35, ""financial_performance_growth"": 1342}","{""innovation"": 1.9502, ""customer_focus"": 3.4129, ""employees_culture"": 5.6955, ""diversity_inclusion"": 2.1497, ""sustainability_environment"": 0.2438, ""community_social_impact"": 0.1551, ""integrity_ethics_trust"": 4.2772, ""health_safety_wellbeing"": 0.7757, ""financial_performance_growth"": 29.7409}",164,101,0.2377,True,"downloaded on attempt 1. Clean text length: 451230. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",1.9502,3.4129,5.6955,2.1497,0.2438,0.1551,4.2772,0.7757,29.7409,48.401,financial_performance_growth,pre_2020
BMY,Bristol-Myers Squibb,Healthcare,14272,2018,DEF 14A proxy statement,SEC EDGAR,2018-03-22,0001047469-18-002011,https://www.sec.gov/Archives/edgar/data/14272/000104746918002011,https://www.sec.gov/Archives/edgar/data/14272/000104746918002011/a2234920zdef14a.htm,310471,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 107, ""customer_focus"": 120, ""employees_culture"": 196, ""diversity_inclusion"": 96, ""sustainability_environment"": 45, ""community_social_impact"": 6, ""integrity_ethics_trust"": 178, ""health_safety_wellbeing"": 46, ""financial_performance_growth"": 949}","{""innovation"": 3.4464, ""customer_focus"": 3.8651, ""employees_culture"": 6.313, ""diversity_inclusion"": 3.0921, ""sustainability_environment"": 1.4494, ""community_social_impact"": 0.1933, ""integrity_ethics_trust"": 5.7332, ""health_safety_wellbeing"": 1.4816, ""financial_performance_growth"": 30.5665}",178,102,0.2714,True,"downloaded on attempt 1. Clean text length: 310471. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",3.4464,3.8651,6.313,3.0921,1.4494,0.1933,5.7332,1.4816,30.5665,56.140600000000006,financial_performance_growth,pre_2020
BMY,Bristol-Myers Squibb,Healthcare,14272,2019,DEF 14A proxy statement,SEC EDGAR,2019-04-30,0001047469-19-002763,https://www.sec.gov/Archives/edgar/data/14272/000104746919002763,https://www.sec.gov/Archives/edgar/data/14272/000104746919002763/a2238565zdef14a.htm,291455,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 91, ""customer_focus"": 102, ""employees_culture"": 181, ""diversity_inclusion"": 89, ""sustainability_environment"": 44, ""community_social_impact"": 9, ""integrity_ethics_trust"": 172, ""health_safety_wellbeing"": 59, ""financial_performance_growth"": 877}","{""innovation"": 3.1223, ""customer_focus"": 3.4997, ""employees_culture"": 6.2102, ""diversity_inclusion"": 3.0536, ""sustainability_environment"": 1.5097, ""community_social_impact"": 0.3088, ""integrity_ethics_trust"": 5.9014, ""health_safety_wellbeing"": 2.0243, ""financial_performance_growth"": 30.0904}",161,74,0.3702,True,"downloaded on attempt 1. Clean text length: 291455. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",3.1223,3.4997,6.2102,3.0536,1.5097,0.3088,5.9014,2.0243,30.0904,55.7204,financial_performance_growth,pre_2020
BMY,Bristol-Myers Squibb,Healthcare,14272,2020,DEF 14A proxy statement,SEC EDGAR,2020-03-25,0001140361-20-006834,https://www.sec.gov/Archives/edgar/data/14272/000114036120006834,https://www.sec.gov/Archives/edgar/data/14272/000114036120006834/nc10007007x1_def14a.htm,358577,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 142, ""customer_focus"": 98, ""employees_culture"": 253, ""diversity_inclusion"": 115, ""sustainability_environment"": 46, ""community_social_impact"": 13, ""integrity_ethics_trust"": 194, ""health_safety_wellbeing"": 112, ""financial_performance_growth"": 980}","{""innovation"": 3.9601, ""customer_focus"": 2.733, ""employees_culture"": 7.0557, ""diversity_inclusion"": 3.2071, ""sustainability_environment"": 1.2828, ""community_social_impact"": 0.3625, ""integrity_ethics_trust"": 5.4103, ""health_safety_wellbeing"": 3.1235, ""financial_performance_growth"": 27.3303}",217,89,0.4183,True,"downloaded on attempt 1. Clean text length: 358577. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",3.9601,2.733,7.0557,3.2071,1.2828,0.3625,5.4103,3.1235,27.3303,54.4653,financial_performance_growth,covid_2020_2021
BMY,Bristol-Myers Squibb,Healthcare,14272,2021,DEF 14A proxy statement,SEC EDGAR,2021-03-25,0001140361-21-010010,https://www.sec.gov/Archives/edgar/data/14272/000114036121010010,https://www.sec.gov/Archives/edgar/data/14272/000114036121010010/nc10020324x2_def14a.htm,494247,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 121, ""customer_focus"": 115, ""employees_culture"": 340, ""diversity_inclusion"": 243, ""sustainability_environment"": 83, ""community_social_impact"": 24, ""integrity_ethics_trust"": 265, ""health_safety_wellbeing"": 182, ""financial_performance_growth"": 1144}","{""innovation"": 2.4482, ""customer_focus"": 2.3268, ""employees_culture"": 6.8792, ""diversity_inclusion"": 4.9166, ""sustainability_environment"": 1.6793, ""community_social_impact"": 0.4856, ""integrity_ethics_trust"": 5.3617, ""health_safety_wellbeing"": 3.6824, ""financial_performance_growth"": 23.1463}",287,135,0.3602,True,"downloaded on attempt 1. Clean text length: 494247. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.4482,2.3268,6.8792,4.9166,1.6793,0.4856,5.3617,3.6824,23.1463,50.926100000000005,financial_performance_growth,covid_2020_2021
BMY,Bristol-Myers Squibb,Healthcare,14272,2022,DEF 14A proxy statement,SEC EDGAR,2022-03-24,0001140361-22-010987,https://www.sec.gov/Archives/edgar/data/14272/000114036122010987,https://www.sec.gov/Archives/edgar/data/14272/000114036122010987/ny20002084x1_def14a.htm,345232,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 143, ""customer_focus"": 88, ""employees_culture"": 308, ""diversity_inclusion"": 195, ""sustainability_environment"": 109, ""community_social_impact"": 29, ""integrity_ethics_trust"": 225, ""health_safety_wellbeing"": 178, ""financial_performance_growth"": 894}","{""innovation"": 4.1421, ""customer_focus"": 2.549, ""employees_culture"": 8.9215, ""diversity_inclusion"": 5.6484, ""sustainability_environment"": 3.1573, ""community_social_impact"": 0.84, ""integrity_ethics_trust"": 6.5174, ""health_safety_wellbeing"": 5.156, ""financial_performance_growth"": 25.8956}",308,97,0.521,True,"downloaded on attempt 1. Clean text length: 345232. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",4.1421,2.549,8.9215,5.6484,3.1573,0.84,6.5174,5.156,25.8956,62.8273,financial_performance_growth,post_2021
BMY,Bristol-Myers Squibb,Healthcare,14272,2023,DEF 14A proxy statement,SEC EDGAR,2023-03-23,0001140361-23-013442,https://www.sec.gov/Archives/edgar/data/14272/000114036123013442,https://www.sec.gov/Archives/edgar/data/14272/000114036123013442/ny20006581x1_def14a.htm,379730,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 165, ""customer_focus"": 97, ""employees_culture"": 328, ""diversity_inclusion"": 317, ""sustainability_environment"": 162, ""community_social_impact"": 35, ""integrity_ethics_trust"": 225, ""health_safety_wellbeing"": 194, ""financial_performance_growth"": 1027}","{""innovation"": 4.3452, ""customer_focus"": 2.5544, ""employees_culture"": 8.6377, ""diversity_inclusion"": 8.348, ""sustainability_environment"": 4.2662, ""community_social_impact"": 0.9217, ""integrity_ethics_trust"": 5.9253, ""health_safety_wellbeing"": 5.1089, ""financial_performance_growth"": 27.0455}",323,104,0.5129,True,"downloaded on attempt 1. Clean text length: 379730. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",4.3452,2.5544,8.6377,8.348,4.2662,0.9217,5.9253,5.1089,27.0455,67.1529,financial_performance_growth,post_2021
BMY,Bristol-Myers Squibb,Healthcare,14272,2024,DEF 14A proxy statement,SEC EDGAR,2024-03-28,0001140361-24-016251,https://www.sec.gov/Archives/edgar/data/14272/000114036124016251,https://www.sec.gov/Archives/edgar/data/14272/000114036124016251/ny20016133x2_def14a.htm,415287,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 195, ""customer_focus"": 107, ""employees_culture"": 307, ""diversity_inclusion"": 227, ""sustainability_environment"": 168, ""community_social_impact"": 31, ""integrity_ethics_trust"": 217, ""health_safety_wellbeing"": 243, ""financial_performance_growth"": 1122}","{""innovation"": 4.6955, ""customer_focus"": 2.5765, ""employees_culture"": 7.3925, ""diversity_inclusion"": 5.4661, ""sustainability_environment"": 4.0454, ""community_social_impact"": 0.7465, ""integrity_ethics_trust"": 5.2253, ""health_safety_wellbeing"": 5.8514, ""financial_performance_growth"": 27.0175}",338,110,0.5089,True,"downloaded on attempt 1. Clean text length: 415287. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",4.6955,2.5765,7.3925,5.4661,4.0454,0.7465,5.2253,5.8514,27.0175,63.0167,financial_performance_growth,post_2021
AMZN,Amazon,Consumer Discretionary,1018724,2016,DEF 14A proxy statement,SEC EDGAR,2016-04-05,0001193125-16-530747,https://www.sec.gov/Archives/edgar/data/1018724/000119312516530747,https://www.sec.gov/Archives/edgar/data/1018724/000119312516530747/d78603ddef14a.htm,122617,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 31, ""customer_focus"": 60, ""employees_culture"": 21, ""diversity_inclusion"": 19, ""sustainability_environment"": 47, ""community_social_impact"": 3, ""integrity_ethics_trust"": 67, ""health_safety_wellbeing"": 9, ""financial_performance_growth"": 297}","{""innovation"": 2.5282, ""customer_focus"": 4.8933, ""employees_culture"": 1.7126, ""diversity_inclusion"": 1.5495, ""sustainability_environment"": 3.8331, ""community_social_impact"": 0.2447, ""integrity_ethics_trust"": 5.4642, ""health_safety_wellbeing"": 0.734, ""financial_performance_growth"": 24.2218}",52,30,0.2683,True,"downloaded on attempt 1. Clean text length: 122617. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.5282,4.8933,1.7126,1.5495,3.8331,0.2447,5.4642,0.734,24.2218,45.1814,financial_performance_growth,pre_2020
AMZN,Amazon,Consumer Discretionary,1018724,2017,DEF 14A proxy statement,SEC EDGAR,2017-04-12,0001193125-17-120195,https://www.sec.gov/Archives/edgar/data/1018724/000119312517120195,https://www.sec.gov/Archives/edgar/data/1018724/000119312517120195/d334778ddef14a.htm,177428,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 38, ""customer_focus"": 84, ""employees_culture"": 55, ""diversity_inclusion"": 25, ""sustainability_environment"": 58, ""community_social_impact"": 6, ""integrity_ethics_trust"": 76, ""health_safety_wellbeing"": 5, ""financial_performance_growth"": 505}","{""innovation"": 2.1417, ""customer_focus"": 4.7343, ""employees_culture"": 3.0998, ""diversity_inclusion"": 1.409, ""sustainability_environment"": 3.2689, ""community_social_impact"": 0.3382, ""integrity_ethics_trust"": 4.2834, ""health_safety_wellbeing"": 0.2818, ""financial_performance_growth"": 28.4622}",67,29,0.3958,True,"downloaded on attempt 1. Clean text length: 177428. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.1417,4.7343,3.0998,1.409,3.2689,0.3382,4.2834,0.2818,28.4622,48.0193,financial_performance_growth,pre_2020
AMZN,Amazon,Consumer Discretionary,1018724,2018,DEF 14A proxy statement,SEC EDGAR,2018-04-18,0001193125-18-121077,https://www.sec.gov/Archives/edgar/data/1018724/000119312518121077,https://www.sec.gov/Archives/edgar/data/1018724/000119312518121077/d514607ddef14a.htm,132938,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;financial_performance_growth,"{""innovation"": 34, ""customer_focus"": 58, ""employees_culture"": 38, ""diversity_inclusion"": 42, ""sustainability_environment"": 9, ""community_social_impact"": 2, ""integrity_ethics_trust"": 76, ""health_safety_wellbeing"": 0, ""financial_performance_growth"": 386}","{""innovation"": 2.5576, ""customer_focus"": 4.3629, ""employees_culture"": 2.8585, ""diversity_inclusion"": 3.1594, ""sustainability_environment"": 0.677, ""community_social_impact"": 0.1504, ""integrity_ethics_trust"": 5.717, ""health_safety_wellbeing"": 0.0, ""financial_performance_growth"": 29.0361}",50,18,0.4706,True,"downloaded on attempt 1. Clean text length: 132938. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, financial_performance_growth.",2.5576,4.3629,2.8585,3.1594,0.677,0.1504,5.717,0.0,29.0361,48.5189,financial_performance_growth,pre_2020
AMZN,Amazon,Consumer Discretionary,1018724,2019,DEF 14A proxy statement,SEC EDGAR,2019-04-11,0001193125-19-102995,https://www.sec.gov/Archives/edgar/data/1018724/000119312519102995,https://www.sec.gov/Archives/edgar/data/1018724/000119312519102995/d667736ddef14a.htm,218855,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 95, ""customer_focus"": 151, ""employees_culture"": 111, ""diversity_inclusion"": 128, ""sustainability_environment"": 140, ""community_social_impact"": 11, ""integrity_ethics_trust"": 103, ""health_safety_wellbeing"": 4, ""financial_performance_growth"": 508}","{""innovation"": 4.3408, ""customer_focus"": 6.8995, ""employees_culture"": 5.0719, ""diversity_inclusion"": 5.8486, ""sustainability_environment"": 6.3969, ""community_social_impact"": 0.5026, ""integrity_ethics_trust"": 4.7063, ""health_safety_wellbeing"": 0.1828, ""financial_performance_growth"": 23.2117}",144,48,0.5,True,"downloaded on attempt 1. Clean text length: 218855. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",4.3408,6.8995,5.0719,5.8486,6.3969,0.5026,4.7063,0.1828,23.2117,57.161100000000005,financial_performance_growth,pre_2020
